A1AVJRFM6L0RN8	1	25
ADAGUJNWMEPT6	1	80
A1LY3NJTYW9TFF	1	5
A14WWG6NKBDWGP	1	30
A1VYRD3HO2WDUN	1	20
A1XUURRBT9RYFW	1	10
A1M0SEWUJYX9K0	1	60
A2KBTYNGUFRB9N	1	80
A3POYFULMTNW1H	1	25
ARQ4J4TLTPBNC	1	100
A1AVJRFM6L0RN8	2	0
ADAGUJNWMEPT6	2	5
A1LY3NJTYW9TFF	2	0
A14WWG6NKBDWGP	2	50
A1VYRD3HO2WDUN	2	0
A1XUURRBT9RYFW	2	10
A1M0SEWUJYX9K0	2	75
A2KBTYNGUFRB9N	2	50
A3POYFULMTNW1H	2	0
ARQ4J4TLTPBNC	2	100
A1AVJRFM6L0RN8	3	0
ADAGUJNWMEPT6	3	0
A1LY3NJTYW9TFF	3	0
A14WWG6NKBDWGP	3	0
A1VYRD3HO2WDUN	3	0
A1XUURRBT9RYFW	3	0
A1M0SEWUJYX9K0	3	0
A2KBTYNGUFRB9N	3	0
A3POYFULMTNW1H	3	0
ARQ4J4TLTPBNC	3	0
A1AVJRFM6L0RN8	4	0
ADAGUJNWMEPT6	4	0
A1LY3NJTYW9TFF	4	10
A14WWG6NKBDWGP	4	0
A1VYRD3HO2WDUN	4	0
A1XUURRBT9RYFW	4	0
A1M0SEWUJYX9K0	4	0
A2KBTYNGUFRB9N	4	0
A3POYFULMTNW1H	4	0
ARQ4J4TLTPBNC	4	0
A1AVJRFM6L0RN8	5	0
ADAGUJNWMEPT6	5	0
A1LY3NJTYW9TFF	5	40
A14WWG6NKBDWGP	5	50
A1VYRD3HO2WDUN	5	0
A1XUURRBT9RYFW	5	0
A1M0SEWUJYX9K0	5	25
A2KBTYNGUFRB9N	5	20
A3POYFULMTNW1H	5	0
ARQ4J4TLTPBNC	5	0
A1AVJRFM6L0RN8	6	75
ADAGUJNWMEPT6	6	50
A1LY3NJTYW9TFF	6	20
A14WWG6NKBDWGP	6	40
A1VYRD3HO2WDUN	6	0
A1XUURRBT9RYFW	6	5
A1M0SEWUJYX9K0	6	80
A2KBTYNGUFRB9N	6	90
A3POYFULMTNW1H	6	95
ARQ4J4TLTPBNC	6	100
A1AVJRFM6L0RN8	7	0
ADAGUJNWMEPT6	7	0
A1LY3NJTYW9TFF	7	0
A14WWG6NKBDWGP	7	0
A1VYRD3HO2WDUN	7	0
A1XUURRBT9RYFW	7	0
A1M0SEWUJYX9K0	7	0
A2KBTYNGUFRB9N	7	0
A3POYFULMTNW1H	7	0
ARQ4J4TLTPBNC	7	0
A1AVJRFM6L0RN8	8	0
ADAGUJNWMEPT6	8	5
A1LY3NJTYW9TFF	8	0
A14WWG6NKBDWGP	8	20
